OBJECTID,Survey,Location,Date_,Source,US_Acres,Origin,Class,SubClass,Group_,CoOccuElem,Notes,SubGroup,CMECS_Code,Label,Shape_Length,Shape_Area
4451,Acoustic,"Eastern Bay, MD",2010 November,NOAA-CBO,0.34007,Anthropogenic,Anthropogenic_Shell,Anthropogenic_Shell_Rubble,Anthropogenic_Oyster_Rubble,<Null>, , ,S3.6.2.1,Man-Made Oyster Rubble,316.011874145965,2275.56824459648
4452,MBBS-Oyster,MD,1974-1983,MD DNR,17.362114,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1354.97347775506,116215.564616781
4453,Acoustic,"Eastern Bay, MD",2010 November,NOAA-CBO,21.287111,Anthropogenic,Anthropogenic_Shell,Anthropogenic_Shell_Rubble,Anthropogenic_Oyster_Rubble,<Null>, , ,S3.6.2.1,Man-Made Oyster Rubble,1919.70067622102,142427.306013525
4454,Acoustic,"Eastern Bay, MD",2010 November,NOAA-CBO,97.858553,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Muddy_Sand,No_Shell, , ,S1.2.2.3,Muddy Sand,11888.4717580254,654793.483361801
4455,MBBS-Oyster,MD,1974-1983,MD DNR,32.347605,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,2572.60286742499,217526.121331424
4456,MBBS-Oyster,MD,1974-1983,MD DNR,2.814743,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,593.254333791022,18930.0631355406
4457,MBBS-Oyster,MD,1974-1983,MD DNR,2.692991,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,628.481004407208,18113.4208862964
4458,MBBS-Oyster,MD,1974-1983,MD DNR,8.454316,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1032.62331848639,56865.9247329123
4459,MBBS-Oyster,MD,1974-1983,MD DNR,16.469407,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1775.29372348626,110766.835369709
4460,MBBS-Oyster,MD,1974-1983,MD DNR,3.959046,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,673.169197814299,26628.7339811897
4461,MBBS-Oyster,MD,1974-1983,MD DNR,1.594283,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,506.939693608546,10723.3526279186
4462,MBBS-Oyster,MD,1974-1983,MD DNR,16.762498,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1290.34174402487,110021.776461497
4463,MBBS-Oyster,MD,1974-1983,MD DNR,10.121328,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1184.78334307448,66418.2527039977
4464,MBBS-Oyster,MD,1974-1983,MD DNR,2.440383,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,559.166485731862,16016.3658713096
4465,MBBS-Oyster,MD,1974-1983,MD DNR,1.427802,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,412.163564031503,9369.87774912736
4466,MBBS-Oyster,MD,1974-1983,MD DNR,58.644445,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,3455.38411366576,384797.730478879
4467,MBBS-Oyster,MD,1974-1983,MD DNR,31.868393,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,2131.82754601197,209127.107000909
4468,MBBS-Oyster,MD,1974-1983,MD DNR,12.090203,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1637.50287424025,79334.1504371667
4469,MBBS-Oyster,MD,1974-1983,MD DNR,17.69972,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1907.7103405123,116157.6355611
4470,MBBS-Oyster,MD,1974-1983,MD DNR,12.707406,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1414.16990334969,83395.5300240575
4471,MBBS-Oyster,MD,1974-1983,MD DNR,0.343889,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,256.644624609185,2249.52312873402
4472,MBBS-Oyster,MD,1974-1983,MD DNR,12.044385,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1856.51850133658,78795.4336769093
4473,MBBS-Oyster,MD,1974-1983,MD DNR,1.285639,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,428.23997932822,8408.93932091124
4474,MBBS-Oyster,MD,1974-1983,MD DNR,1.442343,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,381.282510321166,9437.45095241943
4475,MBBS-Oyster,MD,1974-1983,MD DNR,1.177319,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,388.079340275559,7703.80215386406
4476,MBBS-Oyster,MD,1974-1983,MD DNR,224.030967,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,7340.6112434556,1467424.08647862
4477,MBBS-Oyster,MD,1974-1983,MD DNR,380.588009,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,10977.7628416963,2490228.21248662
4478,MBBS-Oyster,MD,1974-1983,MD DNR,6.515265,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,831.167101498735,42828.5170699569
4479,MBBS-Oyster,MD,1974-1983,MD DNR,9.419653,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1390.90449408038,61920.7865721841
4480,MBBS-Oyster,MD,1974-1983,MD DNR,7.77368,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1490.24643139896,51096.5674688734
4481,MBBS-Oyster,MD,1974-1983,MD DNR,4.921588,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1164.94906489449,32347.908652437
4482,MBBS-Oyster,MD,1974-1983,MD DNR,28.379425,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2285.49372051316,186538.033613934
4483,MBBS-Oyster,MD,1974-1983,MD DNR,9.136983,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1241.44617014318,59972.5953834673
4484,MBBS-Oyster,MD,1974-1983,MD DNR,42.550544,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,5140.05230373488,279619.186454086
4485,MBBS-Oyster,MD,1974-1983,MD DNR,25.639493,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2856.56576582803,168468.782348487
4486,MBBS-Oyster,MD,1974-1983,MD DNR,7.270806,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1193.73937042647,47802.2661296512
4487,MBBS-Oyster,MD,1974-1983,MD DNR,462.121701,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,25640.0231691243,3031134.98664315
4488,MBBS-Oyster,MD,1974-1983,MD DNR,16.071731,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1494.08885134584,104825.128554853
4489,MBBS-Oyster,MD,1974-1983,MD DNR,4.097365,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,997.908270920264,26713.0188737817
4490,MBBS-Oyster,MD,1974-1983,MD DNR,4.987406,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,765.691300388496,32535.8340120556
4491,MBBS-Oyster,MD,1974-1983,MD DNR,5.806904,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,814.875933527546,37876.8395092927
4492,MBBS-Oyster,MD,1974-1983,MD DNR,4.656232,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,777.796916194259,30370.990688469
4493,MBBS-Oyster,MD,1974-1983,MD DNR,3.736563,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,757.340309220591,24373.9807776156
4494,MBBS-Oyster,MD,1974-1983,MD DNR,38.006902,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,2903.32799528349,247892.412985082
4495,MBBS-Oyster,MD,1974-1983,MD DNR,26.408526,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1849.33435612931,177185.240289039
4496,MBBS-Oyster,MD,1974-1983,MD DNR,32.35567,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,3120.13055807582,213826.276252588
4497,MBBS-Oyster,MD,1974-1983,MD DNR,24.04986,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2316.47671098708,158502.421051091
4498,MBBS-Oyster,MD,1974-1983,MD DNR,37.311345,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,2109.00602862485,246434.573567357
4499,MBBS-Oyster,MD,1974-1983,MD DNR,9.924212,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1603.3929260295,65500.2122291309
4500,MBBS-Oyster,MD,1974-1983,MD DNR,196.628392,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,6751.13425623259,1297569.27862415
4501,MBBS-Oyster,MD,1974-1983,MD DNR,9.019335,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1378.43419982195,59458.8686745044
4502,MBBS-Oyster,MD,1974-1983,MD DNR,8.423881,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1461.03846452566,55535.9477208651
4503,MBBS-Oyster,MD,1974-1983,MD DNR,6.737203,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1116.48618192261,44432.6591564886
4504,MBBS-Oyster,MD,1974-1983,MD DNR,5.693104,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,977.404601809859,37547.8704273223
4505,Acoustic,"Patuxent River, MD",2010 November,MGS,120.184383,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,6723.8887795444,793344.191271557
4506,MBBS-Oyster,MD,1974-1983,MD DNR,49.813688,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,3418.95262202487,328874.301018172
4507,Acoustic,"Patuxent River, MD",2010 November,MGS,32.74461,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,2867.7094372484,216112.339471182
4508,MBBS-Oyster,MD,1974-1983,MD DNR,9.639612,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1868.73037428744,63620.7445253399
4509,MBBS-Oyster,MD,1974-1983,MD DNR,37.622201,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,2836.68037073826,248479.714731471
4510,MBBS-Oyster,MD,1974-1983,MD DNR,24.066453,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1724.62933332502,158947.021060864
4511,MBBS-Oyster,MD,1974-1983,MD DNR,53.39883,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,3503.88331795583,352191.341885806
4512,MBBS-Oyster,MD,1974-1983,MD DNR,23.689558,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1841.92419338788,156405.802257241
4513,MBBS-Oyster,MD,1974-1983,MD DNR,6.402315,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1249.0406568929,42270.6241053165
4514,MBBS-Oyster,MD,1974-1983,MD DNR,14.937322,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1682.58799074603,98648.086570286
4515,MBBS-Oyster,MD,1974-1983,MD DNR,8.216039,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1160.93339966578,54158.2961793645
4516,MBBS-Oyster,MD,1974-1983,MD DNR,9.949432,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,930.403879555254,65582.7129330956
4517,MBBS-Oyster,MD,1974-1983,MD DNR,13.493101,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1700.14291091596,88946.0333536567
4518,MBBS-Oyster,MD,1974-1983,MD DNR,8.458592,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1181.74522949472,55833.7437158506
4519,MBBS-Oyster,MD,1974-1983,MD DNR,3.469756,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,886.987736961405,22879.7791899725
4520,MBBS-Oyster,MD,1974-1983,MD DNR,1.994813,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,532.959213692961,13179.213678624
4521,MBBS-Oyster,MD,1974-1983,MD DNR,8.649675,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1215.57938853822,57102.0690834006
4522,MBBS-Oyster,MD,1974-1983,MD DNR,53.710427,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,3553.03296577124,354342.772939713
4523,Acoustic,"Patuxent River, MD",2011 January,MGS,82.393822,Unclassified,Unclassified,Unclassified,Unclassified,<Null>, , ,S9.9.9.9,Unclassified,7334.70023894131,544358.553748543
4524,MBBS-Oyster,MD,1974-1983,MD DNR,1.069283,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,765.762661495453,7070.83858421794
4525,MBBS-Oyster,MD,1974-1983,MD DNR,0.182944,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,162.425628418123,1209.57751523309
4526,MBBS-Oyster,MD,1974-1983,MD DNR,8.50097,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1343.6175984008,56206.847355488
4527,MBBS-Oyster,MD,1974-1983,MD DNR,58.679504,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,4536.158736745,388009.982805826
4528,Acoustic,"Patuxent River, MD",2011 January,MGS,24.973606,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Muddy_Sand,No_Shell, , ,S1.2.2.3,Muddy Sand,2856.87344773827,165170.70355467
4529,MBBS-Oyster,MD,1974-1983,MD DNR,7.550533,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1354.14674546513,49943.1037712757
4530,MBBS-Oyster,MD,1974-1983,MD DNR,0.560979,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,599.888979624615,3710.38982651721
4531,Acoustic,"Patuxent River, MD",2011 January,MGS,19.063081,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Muddy_Sand,No_Shell, , ,S1.2.2.3,Muddy Sand,2836.50732383385,126112.070933827
4532,Acoustic,"Patuxent River, MD",2011 January,MGS,11.464619,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1485.70160756976,75818.69112576
4533,MBBS-Oyster,MD,1974-1983,MD DNR,2.611144,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,547.085749920779,17180.8236922503
4534,MBBS-Oyster,MD,1974-1983,MD DNR,41.069633,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,3509.90359648007,270219.481914051
4535,MBBS-Oyster,MD,1974-1983,MD DNR,1.019386,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,427.658784764392,6706.7483879164
4536,MBBS-Oyster,MD,1974-1983,MD DNR,16.914913,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2743.06752398859,111296.549696973
4537,MBBS-Oyster,MD,1974-1983,MD DNR,26.268768,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1998.97651525589,172837.169629935
4538,MBBS-Oyster,MD,1974-1983,MD DNR,0.711409,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,381.494532350019,4681.02851523705
4539,MBBS-Oyster,MD,1974-1983,MD DNR,472.869974,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,17065.5098103134,3111502.18980022
4540,MBBS-Oyster,MD,1974-1983,MD DNR,100.805139,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,4061.70013701979,664132.179461983
4541,MBBS-Oyster,MD,1974-1983,MD DNR,3.178036,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1082.15703229666,20911.1102790794
4542,MBBS-Oyster,MD,1974-1983,MD DNR,2.564876,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,648.540070386805,16876.2437595692
4543,MBBS-Oyster,MD,1974-1983,MD DNR,7.422291,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1040.23418476805,48835.8713271876
4544,MBBS-Oyster,MD,1974-1983,MD DNR,24.749119,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,2553.78125418183,162835.671915597
4545,MBBS-Oyster,MD,1974-1983,MD DNR,2.794148,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,635.03143096169,18389.4073141263
4546,MBBS-Oyster,MD,1974-1983,MD DNR,9.877512,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1355.19838562425,64989.5056629296
4547,MBBS-Oyster,MD,1974-1983,MD DNR,6.515392,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,780.759529426631,43190.275125744
4548,MBBS-Oyster,MD,1974-1983,MD DNR,16.608639,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1395.22783037111,109155.128445314
4549,MBBS-Oyster,MD,1974-1983,MD DNR,6.553893,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,805.054537903153,43057.6095201033
4550,MBBS-Oyster,MD,1974-1983,MD DNR,42.474102,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2724.42314387665,279173.32270172
4551,MBBS-Oyster,MD,1974-1983,MD DNR,2.928221,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,754.362641169977,19348.8597680883
4552,MBBS-Oyster,MD,1974-1983,MD DNR,1.291634,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,505.787117229135,8535.56327769406
4553,MBBS-Oyster,MD,1974-1983,MD DNR,4.134339,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,667.924236797042,27324.7708515909
4554,MBBS-Oyster,MD,1974-1983,MD DNR,3.227615,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,721.568818476023,21328.2774957612
4555,MBBS-Oyster,MD,1974-1983,MD DNR,8.167737,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,861.543801378416,53976.215077046
4556,MBBS-Oyster,MD,1974-1983,MD DNR,9.317909,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1174.34036322508,61590.2186344847
4557,MBBS-Oyster,MD,1974-1983,MD DNR,0.910669,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,406.33863282204,6018.31196488077
4558,MBBS-Oyster,MD,1974-1983,MD DNR,2.774568,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1045.50155363012,18337.7220730583
4559,Acoustic,"Patuxent River, MD",2011 January,MGS,4.292532,Unclassified,Unclassified,Unclassified,Unclassified,<Null>, , ,S9.9.9.9,Unclassified,790.89219955588,28368.9186328843
4560,MBBS-Oyster,MD,1974-1983,MD DNR,4.574059,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,760.951062000912,30234.2654284609
4561,Acoustic,"Patuxent River, MD",2011 January,MGS,121.464854,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Muddy_Sand,Shell, , ,S1.2.2.3,Muddy Sand,5127.02039814085,802978.665970249
4562,Acoustic,"Patuxent River, MD",2011 January,MGS,50.950056,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sandy_Mud,No_Shell, , ,S1.2.2.4,Sandy Mud,3801.1560800304,336759.772716864
4563,MBBS-Oyster,MD,1974-1983,MD DNR,52.800674,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,6228.48320333437,350146.242788185
4564,MBBS-Oyster,MD,1974-1983,MD DNR,5.942429,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,785.214054644925,39362.2642248104
4565,MBBS-Oyster,MD,1974-1983,MD DNR,9.273792,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1544.87003381458,61493.839723466
4566,MBBS-Oyster,MD,1974-1983,MD DNR,8.130971,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1018.27890321197,53894.3453285964
